@relation PE
@attribute height numeric
@attribute weight numeric
@attribute fhl numeric
@attribute fiftyMeter numeric
@attribute zwtqq numeric
@attribute ytxs numeric
@attribute yqmp numeric
@attribute ldty numeric

@DATA
168.6,53.6,4185,7.6,12.1,15,235,215
157.7,47.8,3474,7.9,24.3,11,255,209
174.3,71.6,4635,7.8,13.4,2,233,221
172.0,55.9,3706,7.5,25.0,14,247,209
171.6,56.1,4448,7.5,17.8,9,269,217
177.0,54.7,4628,7.8,11.8,6,248,195
178.0,75.3,4058,7.8,15.1,1,358,221
174.1,60.8,3901,7.9,11.1,2,270,197
172.1,55.7,4110,7.5,11.3,8,228,233
173.2,78.7,5656,9.4,18.5,6,387,158
163.1,45.3,4529,7.3,20.4,6,216,221
167.9,53.4,4668,8.0,23.0,5,266,216
164.6,64.2,4417,7.0,9.2,6,243,237
171.4,58.1,4934,7.9,18.8,6,215,213
169.0,60.1,4923,7.4,11.9,6,267,220
166.6,49.9,3804,7.5,23.1,6,235,228
176.2,62.3,4540,7.1,8.3,6,226,234
168.4,59.0,4205,8.3,10.1,6,285,205
166.8,57.8,4680,7.7,11.1,6,272,205
163.2,50.3,3174,7.6,7.0,5,240,238
168.1,57.3,3435,7.8,23.8,6,278,205
183.3,103.4,4190,9.9,27.6,6,317,207
178.4,74.5,4930,8.9,18.8,6,260,189
162.1,59.4,4257,8.1,27.4,2,247,214
162.5,56.7,4288,6.9,13.4,9,293,219
176.0,57.2,5456,7.4,23.7,8,220,237
173.5,54.6,4776,8.1,15.9,10,267,195
165.5,60.9,3488,7.6,14.9,10,257,208
173.0,53.7,4341,7.7,21.2,12,248,220
168.7,56.8,5124,7.7,19.9,8,212,202
176.2,54.1,4659,7.2,20.4,13,213,237
176.3,67.7,3554,7.6,4.0,4,216,205
164.3,50.5,3776,8.1,11.9,10,282,205
168.7,66.2,5713,7.3,23.8,10,218,239
169.9,54.5,3293,8.0,18.2,5,300,197
173.9,61.8,4858,6.8,21.9,10,212,245
171.1,62.1,4880,7.6,22.0,3,233,205
174.4,61.2,5832,6.9,18.8,10,216,255
170.1,52.4,3837,7.7,11.6,1,271,205
171.3,65.8,4919,7.5,22.1,5,252,200
180.6,59.8,5245,7.9,3.0,6,264,229
174.5,51.2,3421,7.8,13.5,8,270,229
167.9,51.1,3104,7.5,13.2,2,271,213
175.4,54.8,5072,8.3,21.0,6,303,221
172.0,54.7,3190,10.3,14.8,2,306,204
170.2,65.6,4254,7.5,17.7,7,252,197
161.0,50.3,3537,7.4,6.6,6,260,208
165.8,58.4,5146,7.3,25.2,2,249,229
164.7,67.8,5061,8.3,18.0,2,314,213
167.4,57.4,3693,6.9,14.9,12,242,221
176.0,70.0,4078,7.9,6.6,2,246,216
169.9,55.5,4325,7.8,24.7,1,286,202
175.3,68.6,5738,8.0,9.0,3,284,189
168.4,59.8,5496,7.4,19.2,10,263,209
173.1,62.9,5268,7.8,25.2,7,278,211
174.0,48.5,4274,7.6,22.8,5,240,248
176.1,69.8,4461,7.2,6.4,5,254,221
164.8,69.6,4191,7.8,17.2,1,295,189
169.9,51.4,4429,7.6,15.3,5,230,238
173.5,81.1,4033,8.2,8.8,1,296,209
174.6,62.5,5118,7.7,28.4,5,313,224
182.6,70.3,4116,7.5,15.1,1,246,234
168.5,48.8,3563,7.8,19.8,8,263,216
180.0,75.6,4369,7.9,13.0,2,277,213
170.5,56.1,4334,7.1,34.5,12,225,195
171.5,64.8,3875,7.9,17.5,6,255,203
169.9,53.9,3528,7.3,36.2,9,247,253
166.8,59.3,4980,7.0,20.3,15,245,225
173.1,54.8,5719,8.0,25.8,6,248,218
173.7,52.7,4915,7.6,18.3,7,242,235
170.5,59.2,5591,10.3,25.8,4,294,224
175.5,52.4,5693,7.7,14.0,5,325,236
169.5,69.2,5468,7.4,21.0,4,264,221
170.8,64.9,5128,7.8,13.6,6,259,216
171.3,61.0,4713,7.5,27.3,8,216,229
178.0,54.4,4958,7.5,11.4,9,264,229
176.7,79.5,5671,7.4,26.4,4,268,229
171.9,60.3,4747,8.0,23.4,5,332,200
175.9,65.1,5306,7.1,30.0,6,240,237
169.6,73.5,5275,7.3,7.2,11,281,218
161.4,52.3,3456,8.3,16.4,4,290,215
170.7,52.0,5001,7.7,36.2,15,234,230
171.1,59.6,4241,7.8,20.3,7,276,205
169.7,67.6,3870,8.1,13.9,8,267,206
174.9,64.1,4443,8.7,15.3,1,411,208
168.5,59.3,3204,7.2,17.3,31,261,212
161.1,56.1,4287,7.6,25.7,11,239,245
168.1,50.9,4107,7.0,30.1,25,252,269
167.4,48.6,4603,7.7,15.2,6,259,232
177.3,57.9,5556,6.7,23.3,14,205,253
177.7,72.0,5058,7.0,29.8,16,244,242
167.1,67.2,5469,7.7,23.7,6,248,223
166.4,50.9,4569,8.9,25.7,8,257,237
172.7,52.0,4479,7.6,18.5,4,234,228
159.6,53.7,4118,7.6,12.4,12,254,221
168.4,57.6,4997,7.5,20.4,6,216,229
167.0,53.1,3899,7.2,10.7,7,265,222
173.5,61.2,5468,7.5,12.6,7,257,249
167.2,57.6,5175,7.9,21.2,14,268,218
173.8,87.4,4834,8.0,10.0,4,267,201
180.2,67.3,5769,7.5,18.3,8,228,221
161.7,75.9,5162,8.3,23.3,2,274,230
174.5,82.0,5723,6.7,11.7,1,264,228
170.1,51.7,4905,7.3,3.4,6,248,216
169.4,60.9,4690,8.2,18.6,7,277,215
172.5,62.4,3502,8.0,36.0,6,245,186
171.5,64.9,5046,7.9,32.3,6,244,213
164.0,63.9,4211,8.4,24.2,6,253,203
183.6,64.4,4337,7.1,24.0,6,261,236
174.7,56.6,5247,7.5,17.8,6,258,216
166.8,53.7,3746,7.5,27.7,14,241,194
161.6,57.9,5368,8.2,17.8,6,257,188
167.9,54.4,5194,7.7,16.9,6,238,227
171.3,61.9,4784,8.2,16.6,6,216,185
177.0,66.5,4553,8.1,15.3,6,369,182
169.3,63.5,5118,7.4,27.2,6,243,202
177.0,61.0,4134,7.4,1.0,5,233,244
163.4,47.9,4133,8.1,8.1,11,245,229
173.8,57.8,4102,8.3,8.0,4,225,239
165.4,46.2,3161,8.2,22.0,15,299,197
172.1,61.0,3977,7.6,22.4,6,271,207
166.6,50.1,3020,7.7,18.8,20,216,229
174.7,55.5,3884,8.3,18.7,11,261,197
173.3,55.9,4365,7.6,12.8,8,248,231
168.5,48.7,5859,7.7,13.6,10,219,217
165.4,58.7,4504,7.9,24.7,5,306,233
171.8,58.9,5488,8.4,11.4,6,425,209
166.6,48.8,4484,7.4,3.6,6,226,213
177.3,61.6,4345,7.3,14.4,12,216,229
173.9,72.0,5543,8.3,11.9,6,260,205
167.7,71.2,4086,7.1,33.9,10,219,248
165.8,60.8,4158,8.3,26.0,7,216,210
164.0,60.5,4610,7.1,34.5,11,223,222
170.8,50.2,4088,7.6,11.0,9,242,212
165.2,52.4,3443,7.9,10.4,2,260,201
157.5,44.2,4249,8.0,16.0,3,302,179
163.1,55.7,4655,7.2,15.8,13,224,231
172.4,71.5,4820,7.7,13.2,2,305,208
171.8,63.9,4014,7.7,29.6,5,275,205
175.2,54.2,4311,7.4,24.7,6,256,246
168.3,64.9,4848,7.4,6.5,12,232,202
166.1,62.1,3729,7.8,14.8,7,276,222
168.9,56.3,3767,7.6,17.2,6,250,250
168.1,57.9,3704,8.0,26.8,6,252,180
172.9,57.0,4580,6.5,23.4,9,199,221
175.4,55.3,3196,7.4,17.3,1,254,229
159.9,43.4,3539,7.3,25.7,7,230,225
164.7,52.8,4100,7.1,26.7,13,270,232
165.7,44.0,3173,7.5,15.5,9,304,213
170.0,76.0,4134,7.4,6.6,1,248,193
168.1,47.8,3184,8.1,16.2,6,211,210
164.0,65.1,4208,7.6,21.9,9,266,208
172.6,59.0,5613,7.7,26.6,11,255,237
170.4,47.1,2638,7.5,14.5,9,216,221
175.1,60.2,4717,7.4,14.2,5,263,194
169.0,57.3,4627,7.9,15.9,6,320,201
169.1,52.9,4134,7.8,19.2,6,254,205
165.5,50.0,4646,7.0,24.0,12,243,238
177.1,53.3,4586,7.7,16.2,9,258,211
168.3,56.1,4158,7.8,19.3,6,274,220
167.0,51.0,3452,7.9,10.0,8,248,185
172.9,74.9,5775,7.1,19.9,5,198,216
171.6,59.3,5475,7.2,9.9,6,212,205
171.4,59.3,3265,7.2,12.6,11,231,230
171.9,70.4,4554,7.2,10.5,2,256,210
171.1,62.2,4516,8.0,12.6,6,322,209
167.0,61.3,4478,7.5,25.8,2,216,230
165.8,59.1,4923,7.5,15.0,5,232,216
174.7,59.3,3954,7.0,19.3,11,274,247
172.7,68.4,4401,7.7,12.4,4,268,215
165.2,61.2,3135,8.2,12.2,5,263,197
175.4,54.4,3395,7.4,20.0,10,239,242
169.7,65.7,5345,7.0,17.9,6,269,210
158.3,48.8,4092,7.6,7.7,3,278,205
165.0,57.3,4112,7.5,23.2,12,252,220
163.0,58.8,4256,8.0,10.9,11,216,187
166.4,47.6,5028,7.2,18.1,15,216,237
175.4,54.2,3040,7.9,19.6,14,252,208
168.2,50.8,2560,7.8,15.7,11,250,215
170.9,48.6,4783,8.0,20.4,6,269,217
167.2,47.7,3631,7.0,5.9,6,294,259
177.2,51.8,5565,7.0,24.0,6,251,217
161.6,54.1,4155,7.8,25.6,7,281,213
172.0,53.7,4614,7.7,8.4,6,287,248
177.4,58.5,3481,7.7,10.2,6,216,219
175.6,73.2,4524,8.5,16.7,6,283,167
181.4,73.1,4734,7.3,10.1,6,269,225
180.6,99.3,4630,8.9,4.5,6,309,175
165.0,57.2,4134,7.6,16.4,10,277,222
160.8,54.8,4141,7.6,17.0,6,249,226
170.7,54.5,5869,7.2,7.4,6,254,218
170.3,48.3,4297,7.3,16.9,6,370,238
175.7,59.9,4173,7.5,14.3,6,270,213
165.7,60.2,5210,7.6,21.9,6,251,224
174.7,60.9,5134,7.8,26.3,6,216,226
172.9,67.5,5420,8.2,14.2,6,277,198
176.3,57.6,4066,7.7,15.7,6,260,224
173.7,64.5,4679,7.3,26.7,6,295,220
175.8,61.5,5289,7.5,24.0,6,256,237
182.9,55.2,4998,8.1,12.9,6,284,217
169.1,60.5,5285,9.1,19.2,6,260,234
172.7,57.0,4050,8.0,25.2,6,277,211
165.5,52.4,4045,7.3,8.2,6,246,233
169.1,46.6,4284,7.2,17.3,6,256,197
160.8,41.3,4235,7.4,25.4,6,292,222
170.1,74.3,5356,7.5,26.6,6,260,227
179.9,63.0,5317,8.2,30.5,6,248,221
179.8,68.2,4576,8.2,21.4,6,271,204
183.5,98.2,4594,8.3,4.4,6,414,223
172.6,71.5,5367,7.1,16.2,6,253,230
173.1,59.3,4759,7.7,9.3,8,244,235
161.9,45.5,3438,7.2,20.4,16,227,204
167.4,50.1,5928,7.5,25.7,7,258,230
166.7,69.5,5114,8.3,8.4,3,240,203
174.7,57.5,4702,8.4,8.1,6,294,180
172.6,62.7,4721,7.2,16.6,10,252,237
172.4,55.3,4859,8.3,18.2,4,230,248
164.4,63.9,5156,8.3,15.5,5,247,185
166.0,45.4,5837,7.3,34.7,14,251,230
170.2,62.6,5203,7.6,27.6,6,254,231
165.6,57.6,3104,7.2,21.6,12,270,250
163.2,49.3,3343,7.7,11.0,9,294,223
164.6,54.6,4427,6.6,20.5,10,220,248
171.4,64.3,5912,7.8,11.9,4,253,245
166.4,65.6,4778,8.1,31.8,4,301,215
169.3,48.9,3526,7.6,-8.8,1,333,203
170.3,47.2,3329,8.1,10.3,10,267,205
167.8,55.9,4579,8.1,15.5,10,246,200
172.7,55.4,4247,7.9,27.5,5,344,230
182.7,68.4,5252,7.6,28.9,11,288,223
169.4,55.1,3994,7.5,21.4,18,216,223
166.4,55.9,5587,7.4,24.4,8,263,222
161.1,47.1,4263,7.9,19.2,7,256,187
168.3,59.6,4485,7.1,19.0,14,208,236
176.6,58.4,5784,8.2,8.1,3,371,177
171.7,59.2,4928,7.8,20.7,7,345,202
180.9,70.6,5415,7.7,25.3,9,233,240
168.7,55.2,5505,7.3,26.8,11,218,209
172.1,64.0,4263,7.7,23.1,3,276,215
166.4,59.1,3234,8.0,21.7,7,346,188
163.4,58.5,4503,7.3,8.1,6,265,178
162.4,46.0,4695,7.3,18.9,2,218,228
180.8,59.2,4658,7.9,7.0,13,259,245
160.8,43.7,3782,7.9,14.9,11,284,205
167.2,54.5,5029,7.5,27.0,13,252,195
182.9,76.3,5636,7.4,8.1,6,245,206
158.4,51.4,3827,7.7,21.4,6,273,219
172.1,51.4,4066,7.7,26.6,7,216,208
174.5,54.9,4390,7.7,25.3,13,246,219
168.3,49.2,3420,7.9,6.1,6,216,223
175.6,57.4,4696,7.6,15.8,2,280,201
183.8,67.9,4443,7.2,8.1,6,243,236
167.6,66.3,3877,7.8,8.7,3,258,195
161.1,56.0,3644,7.5,25.0,7,257,205
159.9,42.9,4897,8.1,24.7,11,280,198
171.3,54.6,5312,7.3,29.8,16,224,238
168.9,61.0,4022,7.6,17.6,12,244,221
171.7,55.7,3785,7.4,22.0,6,254,199
168.3,56.8,3703,8.0,15.3,20,254,190
175.3,63.4,4500,6.9,18.2,20,206,228
177.5,63.3,5921,7.8,20.0,11,245,250
175.1,66.3,5444,7.4,12.5,7,270,221
176.4,50.4,4567,8.3,8.1,4,305,207
168.9,47.9,3406,7.7,9.8,13,271,229
168.3,60.3,4678,7.5,23.3,7,237,231
164.4,48.9,5224,7.2,28.9,12,268,215
166.2,65.8,5218,8.1,9.2,5,288,213
174.5,70.3,5871,8.3,18.8,6,338,193
171.1,59.3,4931,7.4,24.5,5,240,243
184.8,74.8,4454,7.2,17.5,6,243,232
163.4,47.1,1771,7.9,24.6,6,241,202
167.0,53.2,5689,8.3,33.2,6,308,235
162.9,49.9,3972,7.3,16.8,6,238,210
175.6,74.6,4537,7.3,15.8,5,242,216
172.5,69.3,5350,7.7,15.9,6,300,211
173.2,69.2,5175,7.1,17.9,6,267,223
162.6,55.2,5506,8.6,21.4,5,265,216
175.1,60.1,4335,7.3,27.8,6,235,229
171.1,50.8,4064,7.7,30.4,6,272,179
166.4,68.0,4277,8.3,8.4,6,251,204
162.0,54.8,3625,8.1,9.9,6,269,197
174.4,66.9,4897,7.5,13.3,6,244,231
178.6,65.8,5129,7.4,20.9,6,298,242
178.4,64.1,4519,7.3,10.2,5,240,234
171.7,54.0,3936,7.5,19.0,6,230,221
163.5,58.6,4323,7.7,21.4,6,277,198
162.0,55.0,5236,7.4,27.3,6,250,202
176.1,50.4,3798,7.7,8.1,6,270,201
172.7,69.8,3259,8.0,10.0,5,248,216
178.3,64.1,5301,7.4,17.4,6,243,248
165.6,70.9,4166,7.6,10.4,6,290,207
170.1,52.2,3431,8.3,8.2,4,216,206
166.8,44.6,4272,7.4,-3.9,6,266,227
175.2,54.4,4145,7.4,15.2,6,254,207
167.7,57.1,4829,8.4,12.9,6,283,189
171.9,71.2,5340,7.5,10.9,6,296,213
174.0,62.1,4215,7.5,12.2,5,266,216
177.6,87.8,5177,7.9,25.5,6,310,197
175.4,75.8,5417,8.6,28.6,6,293,175
170.9,61.6,4905,7.8,24.3,6,270,215
172.9,50.9,5188,7.7,18.3,6,330,223
160.4,76.9,3308,7.7,16.1,6,268,204
170.6,82.7,4397,8.4,17.5,6,266,179
171.5,48.5,5036,8.3,8.9,6,254,219
183.3,67.7,3020,9.8,-5.3,6,269,200
170.7,63.8,3892,7.3,2.8,6,233,197
179.8,63.9,5132,7.4,17.0,6,264,195
181.5,78.0,5627,7.5,13.9,6,228,213
177.7,83.1,4379,7.4,23.1,6,213,213
174.3,73.8,4702,7.9,8.5,6,290,221
167.8,54.9,4457,8.3,24.0,4,251,223
162.1,46.8,3718,8.0,8.4,6,261,213
167.7,61.7,4316,7.3,8.0,6,256,235
177.1,68.5,4375,7.1,16.1,8,264,260
168.7,66.8,3756,7.0,20.0,6,240,231
170.1,56.4,3999,7.6,22.6,6,290,237
169.9,52.3,4844,8.1,20.6,6,286,218
177.7,58.7,3775,7.3,26.6,6,248,220
177.4,67.7,5439,7.6,30.3,6,370,228
176.3,54.8,4374,7.2,17.8,6,216,209
166.4,63.9,5353,7.7,21.9,6,247,223
167.1,38.7,4527,7.2,22.0,7,232,229
170.1,51.1,3798,7.5,18.4,6,255,221
177.8,94.0,5378,7.9,18.5,6,286,205
181.6,61.8,5779,7.1,20.1,6,228,238
166.2,51.7,4978,7.7,1.0,5,255,216
157.9,49.7,3339,7.2,7.2,6,312,228
175.2,65.9,4920,7.6,30.1,6,254,222
171.7,62.5,4968,6.8,18.0,6,215,245
168.1,52.0,4524,8.0,21.5,6,274,205
166.0,58.9,5365,7.2,19.0,3,236,214
173.1,58.2,5348,7.2,25.6,14,201,235
169.4,55.6,4951,7.7,22.4,7,259,209
164.2,60.5,4070,8.1,24.1,3,265,145
172.8,61.7,4776,8.1,20.7,18,246,208
155.5,54.9,4017,7.5,8.1,10,244,217
180.0,66.4,4406,7.3,25.8,5,212,244
169.2,52.3,4487,7.5,23.2,12,288,202
174.3,58.5,5405,8.2,26.1,2,241,211
174.1,53.7,4958,7.1,19.8,15,238,250
178.2,76.4,5656,7.2,35.7,11,225,221
177.8,56.6,4716,8.4,19.4,4,255,154
167.9,52.7,3512,7.5,15.7,7,260,244
158.3,44.8,3181,7.6,10.4,16,230,210
164.9,62.9,5089,7.5,11.2,5,253,217
159.2,47.9,3435,7.0,9.7,10,245,222
168.9,55.9,4557,7.7,23.2,7,255,205
163.0,53.0,4695,7.1,23.2,12,250,227
172.9,63.6,4728,8.3,36.0,7,244,252
171.5,55.4,2998,8.3,11.4,8,262,251
169.9,59.9,4570,8.0,9.8,6,266,202
170.7,58.8,4845,6.9,26.0,20,223,240
174.3,75.2,5004,7.2,20.7,3,269,245
166.4,60.5,4342,7.9,10.9,8,274,206
170.3,64.8,4903,6.8,17.5,13,258,192
172.3,51.9,4134,7.1,19.8,10,249,221
169.3,50.8,4730,7.6,17.6,11,237,187
166.2,59.9,3973,7.5,20.8,15,230,221
171.3,62.7,4134,7.2,8.1,14,264,218
166.0,56.4,3986,7.1,24.1,9,232,222
170.3,59.9,5054,7.6,35.7,9,237,220
169.3,52.3,5183,7.5,33.3,12,216,229
163.0,54.1,5518,7.8,14.1,9,216,223
165.1,59.0,4391,8.4,23.8,5,268,188
166.3,58.7,4598,7.4,28.8,10,244,207
183.3,70.9,4024,7.5,17.0,8,218,234
170.6,45.5,4401,8.4,29.4,5,240,194
157.3,49.2,4322,7.9,21.4,6,288,203
165.4,56.9,4037,8.0,11.9,5,240,203
171.7,86.8,4598,9.3,22.9,6,346,195
167.4,62.3,4176,7.3,35.9,6,219,161
173.1,61.3,4653,8.5,21.3,6,260,192
156.2,55.0,4913,7.8,27.0,7,256,221
182.9,60.3,5450,7.4,20.9,6,229,211
182.0,55.1,4378,7.7,9.7,6,284,242
170.3,56.4,5481,6.8,24.2,6,211,268
177.8,57.2,4860,7.8,11.6,16,216,258
162.8,51.4,4484,7.1,21.4,8,241,232
161.9,48.8,4056,7.4,22.8,15,245,225
173.3,58.3,4549,7.4,14.4,16,257,234
165.0,50.8,4377,7.7,8.7,8,242,215
171.2,50.7,4409,7.7,9.5,10,240,195
171.1,57.2,3536,7.5,12.0,9,273,222
165.2,55.5,4041,7.4,16.9,6,244,234
162.8,72.0,3918,8.4,17.6,5,338,203
175.6,60.3,5484,7.0,21.7,10,216,244
171.3,69.5,5150,8.0,12.2,5,320,222
157.3,46.0,4306,8.8,17.6,2,288,192
168.4,56.4,4618,7.1,25.4,9,235,209
164.0,49.1,4041,7.7,9.0,13,231,225
166.6,46.7,4056,7.5,10.1,14,272,229
167.2,67.8,3972,7.6,21.7,4,227,225
166.2,57.8,4538,7.3,17.3,8,260,218
164.8,45.8,3897,8.0,10.4,6,256,206
166.7,43.9,3684,7.2,33.5,13,216,221
171.5,60.9,3668,6.6,25.7,16,235,256
175.1,66.8,4813,7.6,16.4,11,262,209
174.2,64.3,4994,7.3,22.5,12,218,197
167.8,56.5,4735,8.0,17.8,15,410,206
167.9,60.9,4418,7.7,19.4,6,251,236
162.4,51.9,4459,10.6,13.6,7,309,228
168.0,58.5,2254,6.9,7.9,10,247,235
167.9,77.5,4903,8.6,24.8,6,311,213
174.9,54.7,3103,8.3,6.8,4,310,195
175.2,65.6,4515,8.0,15.4,2,313,181
174.3,69.4,3616,8.2,35.7,5,339,193
162.0,56.3,4428,8.0,29.9,3,298,187
183.9,62.1,3468,8.0,18.9,6,302,214
173.3,83.4,5903,7.3,27.7,5,348,245
174.7,59.9,4134,7.1,11.3,8,243,252
175.3,50.1,4420,6.8,16.1,6,237,269
173.4,65.0,4227,8.4,23.1,6,275,220
171.1,45.3,4512,7.8,15.1,4,225,214
175.0,75.0,5805,8.2,21.4,8,284,219
168.3,69.2,4844,8.3,19.3,3,254,214
167.6,62.4,4263,7.7,35.6,4,254,229
174.4,59.3,5280,8.0,11.9,6,252,223
165.7,56.8,4514,8.7,26.5,8,254,221
171.2,65.2,5713,7.6,13.0,8,269,221
161.4,49.1,4714,8.0,13.8,10,256,229
176.2,71.7,5243,7.0,22.2,10,216,237
185.5,79.9,5792,7.2,23.4,9,251,261
177.9,71.4,5009,7.6,27.1,4,257,230
172.1,78.9,4064,8.6,25.3,2,296,201
165.5,58.3,3561,7.2,23.6,5,232,219
166.2,48.5,4463,8.0,29.0,8,274,237
175.1,78.9,5601,7.5,18.0,2,288,213
175.4,54.1,3140,7.8,10.4,5,240,233
170.5,57.1,3592,7.2,-9.5,8,240,245
173.1,55.0,4134,8.1,20.3,5,233,222
167.7,65.0,6309,7.5,17.8,6,247,227
167.0,53.1,4641,7.2,5.6,10,300,250
174.5,52.5,5448,7.8,22.4,13,254,209
175.8,71.1,4798,7.4,20.2,6,278,221
179.9,72.2,5425,7.8,18.7,4,250,221
169.9,62.9,4790,8.3,17.6,4,254,220
160.6,87.4,4644,7.2,27.3,3,240,252
175.1,62.5,4248,7.4,5.5,5,212,240
168.4,61.8,5233,8.0,25.0,6,229,205
178.5,63.1,5829,12.6,22.6,6,311,193
177.4,67.4,4209,7.6,18.8,4,274,228
165.2,52.2,3710,7.9,23.0,9,248,203
168.5,54.3,4209,8.1,20.8,1,273,194
167.1,62.3,3601,7.2,16.4,12,283,241
167.9,57.4,3369,8.2,21.1,9,245,202
180.9,71.6,4052,7.4,23.5,15,189,199
172.7,70.3,4488,7.8,19.0,5,240,237
173.2,58.5,5187,7.8,16.7,10,230,204
165.3,57.6,3997,8.0,10.8,2,303,215
163.8,50.4,4324,8.0,20.8,5,261,228
174.1,64.3,4612,8.3,15.7,13,200,270
176.9,58.0,4361,7.4,23.7,6,235,220
172.8,89.0,4217,8.2,24.7,6,272,194
173.7,72.6,4052,7.0,32.8,6,216,266
180.6,78.4,5633,7.0,19.2,11,210,248
167.3,65.5,4264,7.6,13.7,10,257,207
168.2,69.4,5405,7.7,16.1,1,242,221
162.7,60.7,4211,7.8,20.9,9,243,233
161.0,54.2,4794,8.2,25.1,10,277,192
176.1,64.7,4512,7.1,30.8,22,218,285
172.3,88.2,4197,7.8,-6.2,3,242,160
181.4,76.8,4489,7.3,19.3,6,241,200
171.9,60.3,3636,8.0,15.1,4,261,221
165.2,48.3,3610,7.9,23.3,5,256,216
169.8,70.8,4548,7.7,8.1,9,252,232
166.0,58.7,4359,7.6,11.1,9,262,220
176.2,69.7,4139,7.4,19.7,7,201,231
170.1,79.3,4612,8.6,24.8,6,313,180
168.8,55.8,3393,7.7,27.4,5,253,214
162.2,58.8,4379,8.0,20.0,2,215,202
166.4,54.8,5385,7.9,19.2,13,250,205
176.3,56.4,4013,7.8,18.2,11,211,249
165.4,59.4,3574,7.6,7.6,7,308,195
170.9,59.8,5824,7.8,31.6,20,254,209
161.4,62.1,5573,8.1,20.6,10,255,207
177.8,56.3,5640,7.8,6.5,4,316,244
163.0,56.5,4440,7.3,26.3,17,245,221
185.6,78.8,4745,8.3,21.0,4,257,238
163.8,57.0,4962,7.4,14.4,8,232,216
163.2,55.3,5798,6.6,21.6,18,220,257
166.2,59.0,4427,7.1,17.0,6,220,238
176.2,68.4,5116,7.9,19.4,6,248,210
179.8,71.4,5652,7.1,15.1,5,242,216
166.0,69.2,5684,8.5,13.5,1,316,203
169.4,47.7,4308,8.9,14.7,8,326,225
169.7,56.2,4563,7.6,19.5,3,294,197
175.0,79.4,4308,7.8,11.4,5,269,226
165.2,54.2,4244,7.2,12.5,5,240,205
165.4,57.5,3432,8.2,-0.5,4,280,174
175.4,63.4,5671,7.8,22.0,5,266,221
167.0,60.2,4930,7.4,22.2,4,250,192
163.1,56.5,5275,8.3,24.0,13,247,246
164.0,66.1,5704,7.0,19.4,6,242,237
162.3,63.8,4492,7.2,29.4,6,267,179
180.8,72.7,4755,8.4,18.1,1,327,205
174.1,68.3,4750,7.8,12.7,11,259,181
175.6,61.4,5754,7.2,18.3,6,285,223
174.9,57.0,4984,7.0,16.6,6,237,232
168.3,72.2,4301,7.9,14.5,6,250,204
170.9,73.0,5312,7.3,19.3,6,280,224
178.3,70.9,4623,7.6,20.2,12,228,237
175.4,59.5,3513,8.1,25.9,6,216,243
183.8,86.6,5107,7.7,11.5,2,271,207
178.4,62.9,5480,7.0,16.9,13,234,237
181.6,61.2,4549,7.6,15.0,12,249,216
182.7,60.5,4321,7.1,29.0,5,293,240
177.0,66.1,5405,8.2,8.8,1,298,205
168.3,64.3,4171,7.5,36.4,18,241,230
172.1,68.0,4823,7.1,8.1,15,223,202
163.6,51.9,4528,8.2,22.7,5,280,196
174.9,63.3,4564,7.6,16.1,10,255,215
170.3,50.7,4291,8.3,19.7,6,255,208
180.6,73.0,4338,8.1,25.9,4,276,205
182.4,96.8,5612,8.0,19.2,1,280,216
164.1,51.3,4667,7.8,19.7,14,360,203
171.2,60.8,3675,7.5,9.4,6,239,217
182.8,72.9,4756,7.3,16.7,6,293,228
153.2,54.6,5292,7.9,27.1,6,276,173
169.7,54.5,4779,7.4,10.0,6,237,241
173.7,82.7,3938,8.4,17.5,6,325,199
172.7,57.0,4461,7.0,27.0,9,250,210
160.6,46.6,4366,8.1,25.1,6,336,191
172.2,74.7,4356,8.4,17.1,3,240,225
178.0,77.4,5940,7.7,20.3,2,314,186
164.6,73.1,4865,8.1,16.1,4,306,195
176.4,90.1,4956,6.9,10.6,3,283,262
165.0,68.0,4704,7.6,19.3,8,231,236
181.9,84.9,5402,8.1,23.8,2,232,213
169.0,61.8,4942,7.3,18.9,6,250,229
170.1,73.3,4435,7.9,22.5,1,262,218
183.5,81.4,3997,7.7,22.3,11,240,216
177.7,72.8,4476,7.8,22.4,6,221,224
173.5,74.0,5119,8.1,5.0,6,297,197
173.3,65.3,4935,8.7,1.8,7,232,216
160.8,53.0,5018,8.2,29.0,10,273,202
167.8,53.7,3999,7.9,6.4,7,302,203
173.8,65.0,4286,7.5,13.9,8,215,205
170.9,60.5,5460,7.8,21.1,15,237,221
171.5,58.4,5347,7.3,34.1,4,266,213
162.3,59.3,5401,7.5,23.6,6,268,227
176.8,67.4,5905,7.0,18.6,8,253,259
165.9,98.3,4984,9.0,19.4,5,240,189
170.1,59.8,5256,6.7,25.5,13,235,260
180.6,53.5,4993,6.5,29.3,17,205,263
156.3,60.9,3344,8.6,12.7,6,269,187
172.8,72.7,4984,7.3,29.3,6,230,229
167.6,66.4,4970,7.8,23.7,7,299,195
170.4,64.2,4685,8.3,27.2,4,272,207
162.4,65.2,5404,7.6,28.7,6,249,213
171.5,76.2,4077,7.9,21.5,4,314,174
172.7,76.1,4673,8.0,31.0,1,240,205
172.7,53.8,4123,7.5,1.5,6,269,222
174.3,52.5,4821,6.9,27.2,13,266,229
166.5,60.0,3565,7.5,12.1,11,282,193
178.4,57.1,4838,7.5,28.0,6,291,239
